,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adj Close
0,0.0,0.0,0.0,0.0,0.0,2022-09-08 00:00:00+05:30,50.0,52.5,50.0,52.5,1059000.0,0.0,0.0,0.0,
1,1.0,1.0,1.0,1.0,1.0,2022-09-09 00:00:00+05:30,55.099998474121094,55.099998474121094,55.099998474121094,55.099998474121094,93000.0,0.0,0.0,0.0,
2,2.0,2.0,2.0,2.0,2.0,2022-09-12 00:00:00+05:30,57.849998474121094,57.849998474121094,52.349998474121094,55.95000076293945,1026000.0,0.0,0.0,0.0,
3,3.0,3.0,3.0,3.0,3.0,2022-09-13 00:00:00+05:30,53.349998474121094,56.900001525878906,53.20000076293945,56.70000076293945,534000.0,0.0,0.0,0.0,
4,4.0,4.0,4.0,4.0,4.0,2022-09-14 00:00:00+05:30,58.900001525878906,59.5,56.5,59.5,297000.0,0.0,0.0,0.0,
5,5.0,5.0,5.0,5.0,5.0,2022-09-15 00:00:00+05:30,62.45000076293945,62.45000076293945,62.0,62.45000076293945,126000.0,0.0,0.0,0.0,
6,6.0,6.0,6.0,6.0,6.0,2022-09-16 00:00:00+05:30,65.55000305175781,65.55000305175781,60.20000076293945,65.55000305175781,378000.0,0.0,0.0,0.0,
7,7.0,7.0,7.0,7.0,7.0,2022-09-19 00:00:00+05:30,68.69999694824219,68.80000305175781,62.29999923706055,62.29999923706055,279000.0,0.0,0.0,0.0,
8,8.0,8.0,8.0,8.0,8.0,2022-09-20 00:00:00+05:30,59.25,65.0,59.20000076293945,61.25,249000.0,0.0,0.0,0.0,
9,9.0,9.0,9.0,9.0,9.0,2022-09-21 00:00:00+05:30,62.95000076293945,64.19999694824219,60.650001525878906,63.04999923706055,90000.0,0.0,0.0,0.0,
10,10.0,10.0,10.0,10.0,10.0,2022-09-22 00:00:00+05:30,64.0,64.0,61.0,62.0,51000.0,0.0,0.0,0.0,
11,11.0,11.0,11.0,11.0,11.0,2022-09-23 00:00:00+05:30,61.0,61.0,57.849998474121094,57.900001525878906,24000.0,0.0,0.0,0.0,
12,12.0,12.0,12.0,12.0,12.0,2022-09-26 00:00:00+05:30,59.75,59.75,57.099998474121094,57.099998474121094,6000.0,0.0,0.0,0.0,
13,13.0,13.0,13.0,13.0,13.0,2022-09-27 00:00:00+05:30,57.0,57.0,53.099998474121094,55.0,66000.0,0.0,0.0,0.0,
14,14.0,14.0,14.0,14.0,14.0,2022-09-28 00:00:00+05:30,52.25,64.0,50.0,60.650001525878906,201000.0,0.0,0.0,0.0,
15,15.0,15.0,15.0,15.0,15.0,2022-09-29 00:00:00+05:30,59.0,63.0,56.0,56.650001525878906,126000.0,0.0,0.0,0.0,
16,16.0,16.0,16.0,16.0,16.0,2022-09-30 00:00:00+05:30,56.04999923706055,62.900001525878906,56.04999923706055,62.0,90000.0,0.0,0.0,0.0,
17,17.0,17.0,17.0,17.0,17.0,2022-10-03 00:00:00+05:30,60.04999923706055,61.849998474121094,60.0,60.0,24000.0,0.0,0.0,0.0,
18,18.0,18.0,18.0,18.0,18.0,2022-10-04 00:00:00+05:30,60.04999923706055,60.04999923706055,59.04999923706055,59.150001525878906,30000.0,0.0,0.0,0.0,
19,19.0,19.0,19.0,19.0,19.0,2022-10-06 00:00:00+05:30,58.0,59.95000076293945,57.0,58.95000076293945,42000.0,0.0,0.0,0.0,
20,20.0,20.0,20.0,20.0,20.0,2022-10-07 00:00:00+05:30,58.5,59.29999923706055,58.0,59.20000076293945,84000.0,0.0,0.0,0.0,
21,21.0,21.0,21.0,21.0,21.0,2022-10-10 00:00:00+05:30,59.900001525878906,62.79999923706055,57.5,60.650001525878906,90000.0,0.0,0.0,0.0,
22,22.0,22.0,22.0,22.0,22.0,2022-10-11 00:00:00+05:30,60.0,60.0,58.25,58.70000076293945,30000.0,0.0,0.0,0.0,
23,23.0,23.0,23.0,23.0,23.0,2022-10-12 00:00:00+05:30,56.79999923706055,56.79999923706055,56.5,56.5,15000.0,0.0,0.0,0.0,
24,24.0,24.0,24.0,24.0,24.0,2022-10-13 00:00:00+05:30,55.54999923706055,55.54999923706055,55.400001525878906,55.400001525878906,6000.0,0.0,0.0,0.0,
